index,userId,userName,userDescription,videos,,tname,fans,follows,videoNum,audioNum,articleNum,albumNum
2994,5943997,bugman24K,一个好奇心依然旺盛的社畜，会做点自己感兴趣的东西。,轰炸机尾炮如何命中目标？机炮的准星怎么用？尾炮手养成指南;表情包：风靡40年的互联网传奇为何变得阴阳怪气？;在战场上睡觉是什么体验？前线作战有多累？【隐藏菜单】·炮灰生存指南 01,单机游戏;社科·法律·心理;人文历史,单机游戏,55545,105,312,0,1,80
1974,3372913,浑生蓝受,休息,CSGO里那些有趣的模式：僵尸逃跑和娱乐对抗;CSGO里的那些智障玩家#13;【CSGO】操(bai)作(gei)精彩集锦#2,电子竞技;电子竞技;电子竞技,电子竞技,225752,105,103,0,1,173
461,47291,贝塔工作室,商务合作：QQ839448696,【瞎β操作】IG是世界冠军！舔狗舔到最后应有尽有！;500块全部搞定，大学宿舍也能用的桌面好物推荐 2021;2021年度机械键盘推荐！多价位覆盖，总有一款适合你！,电子竞技;数码;数码,电子竞技,569592,105,378,0,2,85
1705,392125590,口水男孩Vlog, 一群有趣的灵魂 更多是记录与分享神经病的生活不是做节目 没有联系方式不会找你们拿钱 商务联系微博：艾特成洋 ,【口水男孩】体验一日精神小伙的生活！哈哈哈！;【口水男孩】妹子带气质小伙们上街搭讪美女！！;【口水男孩】上街随机找路人给水枪，看他们是否会一起加入进来一起消暑！一起嗨！,搞笑;搞笑;日常,搞笑,140730,105,59,0,0,15
955,15553263,李令羽,立志成为颜值博主。微博:李令羽 【商务请私信】,【麻麻】吃巧克力不要丢糖纸·{万圣节·入墓烙印}·-<蜜蜂>·成精系列妆容·;直接震撼我老妈!这个男的真的不是男朋友，是我剪了头发的样子啊妈妈！;短发弟弟们请一定要染粉色头发!竟然有点甜。韩漫《喜欢我的小柿子》小柿子仿妆,美妆护肤;美妆护肤;美妆护肤,美妆护肤,242360,105,138,1,0,448
802,31009079,萧然Q,卑微方舟攻略up，欢迎找我玩喵,【明日方舟】突袭SV-EX-1~8合集 摆完挂机+中高配 简单好抄 覆潮之下平民向攻略 2 3 4 5 6 7+蚀刻章镀层;【铅封行动】旧约满级27级无序矿区  钙银铸铳扫黑土，灼熔灿焰尽黄昏;三 星 队 也 想 过 灰 蕈 迷 境 (整 装 出 勤),手机游戏;手机游戏;手机游戏,手机游戏,360868,105,383,0,0,65
1609,401938700,原来是二萌呀,"我是真的压不住枪啊啊啊啊
微博@路人王二萌",再见了妈妈今晚我就要远航;【APEX英雄】这就是寻血萌犬吗？i了i了.exe【美式鬼畜】;【Apex】礼貌水友，在线喊妈,网络游戏;网络游戏;网络游戏,网络游戏,324344,105,328,0,0,114
1070,360739161,MindGames猫古斯,QQ：2917784896    游戏讨论群：392536312   微信：mindgames2333,曾经的动作游戏之王，是怎么变成仁王的？【拾遗录#06：忍者龙剑传】;最低调的知名游戏角色的隐退之路【拾遗录#10：杀手】;CDPR：我只是犯了所有游戏公司都会犯的错？,单机游戏;单机游戏;单机游戏,单机游戏,215632,104,192,0,1,19
4613,103416759,马克Sparrow,"商务合作QQ：2214415702 VX：a15221686053 唠嗑群（时不时的会搞小活动）：1070079765
",这是一个玩了就会彻底变成抖M的游戏！;想推倒初音居然要接受如此灭绝人性的流程！！！;坚持总会创造奇迹！史上最丧病的关卡和boss！能通关就是创造奇迹,单机游戏;单机游戏;单机游戏,单机游戏,1303885,104,259,0,0,82
133,157761,达奇上校,守序中立  没有任何粉丝群 ,【达奇】异形全种类解析 黑水篇;让人类再次伟大！帝皇的崛起！ 【达奇】《战锤40K》故事第一期;连巨大的利维坦都无法幸免的恐怖感染 整个星球危在旦夕-【达奇】战争机器剧情,单机游戏;桌游棋牌;单机游戏,单机游戏,690871,104,277,0,9,271
5316,3633594,钓钩钧XJ,搞笑是我的特长，大家开心就好,【粤配】叉烧猫与肠粉龙的龙门粗口大对决;当LOL所有英雄都会粤语 史诗爆肝巨制;恭 喜 你 个 发 财 【b站内味的广东贺年曲串烧】,短片·手书·配音;短片·手书·配音;翻唱,短片,418988,104,218,3,1,120
3483,607286,i御十二,"个人势，来自狐族御家的大小姐~梦想是成为职业配音演员的欢乐喜剧人。
商业合作/合作视频/配音直接私信即可。
微博：i御十二",【原创pv】冬眠 《原神/空荧》连冬日的白雪皑皑都还是那么如期而至，可唯独你不在。;? 睡 刻 晴 犯 法 吗？;【原神动画】荧妹提瓦特初入学，丽莎爆炸声响校园！,翻唱;手机游戏;短片·手书·配音,翻唱,453592,104,160,2,3,422
370,98573631,鹿小草QAQ,《创造101》选手，除了美貌与才华一无是处的女孩子~    合作?Honeynine99,让女生心动的小秘密！;她不喜欢你的N种表现;鹿小草 |《热爱105℃的你》翻唱,日常;日常;翻唱,日常,942361,104,337,0,0,185
1108,2072577982,卑鄙的老曹,每周稳定更新 ，不定期直播！,当我和女友说家里没人后，我爸突然回来了;女 友 质 问;关于女友被蟑螂吓飞这件事,日常;日常;日常,日常,525728,104,94,0,0,52
3070,392991395,俊晖JAN,VLOG的初衷本就是表达自己。   动态发微博：俊晖JAN,这部作品是我2019年最疯狂的决定！;2020年度VLOG“封神作” 国庆71周年第一抹日照金山！;【A7M4】和两年前的自己对话,日常;日常;日常,日常,451124,104,153,0,0,112
351,508963009,HiiroVTuber,"901 IQ, 不是 425KG 的 debu, cat！在学中文【直播是晚上8点，在动态通知】",外国猫猫第一次看「西游记」;【Hiiro】我的悲伤是水做的;【Hiiro】猫猫的中文是怎么变好的？,综合;翻唱;综合,综合,954194,104,107,0,3,429
1813,11423668,邱瑞闹海,商务邮箱：c@xiaoguowenhua.com；个人微博@邱瑞闹海。来的都是客，前排有大座～,,,暂无tag,478520,104,46,0,0,7
1388,194846,艾木魁,Bilibili水印区知名UP主       群号514828279 只在b站活跃，抖音是假货,【红警2 x Overlord】安兹·乌尔·恭在红色警戒里释放了超位魔法;【合集】想修改红警吗？这个是教程，照着学吧！;在红警2中再现东风导弹的钱学森弹道,单机游戏;单机游戏;单机游戏,单机游戏,139967,103,678,0,22,679
4189,534964283,圈内师老师,十年财经记者；中央电视台六套《今日影评》栏目常驻嘉宾；喜欢研究上市公司和有趣事情背后原因；中国韭菜关爱保护协会会长。,我为什么卸载了王者荣耀;快手主播被罚6200万背后，我看到了一个“被遗忘”的世界;不要投钱！电影投资诈骗最新套路，把10年老记者都骗了！,电子竞技;财经商业;财经商业,电子竞技,424539,103,107,0,12,244
3912,21317806,Nic机长,"Keep the blue side up.
商务合作请加VX: ysm_mh
",《重航的24小时》Nic机长的贺岁微电影;飞行员挂了，萌新小白能否让波音747安全降落？;飞行员经常会看到UFO吗？Nic机长的两次亲身经历。,短片;科工机械;科学科普,短片,169775,103,99,0,0,45
3818,284120,三无Marblue,养生咕咕中、非商业用途的歌曲授权都开放（标明出处即可 ,【三无】病名为爱;【三无】专辑全曲试听 ? 《无事发生》2021;【三无】石头歌【专辑曲】,翻唱;原创音乐;原创音乐,翻唱,2073000,103,202,86,0,31
2172,673810839,杨叔洞察,23年军旅生涯，曾经的军校教员，如今的新媒体战士。商务合作请联系VX：guli2060,电磁弹射！003型航母来了;印度日本入常被一票否决，中国首次一票否决权投给了谁？;乌克兰死局！西方为何死整俄罗斯？,科学科普;人文历史;人文历史,科学科普,630527,103,119,0,4,285
3969,1785155,田乱宇,"嗨！小火鸡，你正在见证一个年轻医生的成长
有问题直接私信就行，还有急病直接去医院急诊科",《中国妖怪录第一季》合集（已完结）;《中国妖怪录》地府概述（上）;《中国妖怪录》孟婆,人文历史;社科·法律·心理;社科·法律·心理,人文·历史,312522,103,363,70,52,2277
4946,8188433,T君T酱,世界和我爱着你，全心全意的,如何真正安慰一个痛苦的人？（附沟通话术）【T酱说心理】;长期抱怨对人有什么危害？我是怎么一步步走出来的？【T酱说心理】;如何停止内耗？【T酱说心理】,社科·法律·心理;社科·法律·心理;社科·法律·心理,社科·法律·心理,1320979,103,79,0,8,118
520,692586321,闫紫境GwAwa,更新随缘 主题随缘 质量保障,突袭年薪5000万解说的家，终极宅男梦想！;美人鱼名场面丨管泽元：我只觉得他们吵闹;我就听个周杰伦，为什么非要买黑胶唱片？,手办·模玩;电子竞技;乐评盘点,手办·模玩,269683,103,72,0,0,57
4585,97397848,狗头军师吴铭小汐,超喜欢这次的视野机制，贼好玩  吹水粉丝群：486583028,[明日方舟攻略]低练度系统队全关卡收录（更新中）;[明日方舟] 全干员简析推荐榜-第四期;[明日方舟]顶级干员是由什么组成的 银灰全面解析,手机游戏;手机游戏;手机游戏,手机游戏,122744,103,143,0,11,107
4936,473500781,没有脖子的平远,"提供免费配音服务。
商业微:xinsidang q群号: 346802599  某宝店：Plantagenet洋服",【唯有说】起源.人民之子战团-新中国特色战锤同人（重置序）;【唯有说】步兵班战术教程（1）——简单易懂的“三三制”科普;剑指中华——印度陆军武装力量2022宣传视频拉片解析,桌游棋牌;人文历史;人文历史,桌游棋牌,186303,103,194,0,26,4
411,506196950,小玲酱汁,每晚都会出现～合作私信,,,暂无tag,158207,103,21,0,0,100
4707,408035943,走南养老院,暂无简介,,,暂无tag,429240,103,197,0,2,97
704,1376650682,葡冷尔子gagako,Palette社团所属/你知道我的爸爸在哪吗？商务合作vx：jiujiuPalette/Qq群：233746070,【高考应援】【毕业季】【填词翻唱】YOASOBI-あの夢をなぞってgagakoXkomaki;【自我介绍】葡冷尔子~初次见面~谢谢喜欢~,短片·手书·配音;短片·手书·配音,短片,27459,102,32,0,0,89
2209,423442,KBShinya,微博：KBShinya 谢谢支持我的人，交流群：485635547,【猹与闰土的爱情故事】闰猹抄【KBShinya】;【KBShinya】伪装夫夫 实力精分【萧烬严线完结】;【KBShinya】一人我饮酒醉【喊麦？！古风摇滚？！】,翻唱;单机游戏;翻唱,翻唱,1880260,102,376,132,0,32
5010,7872,岚aya,暂无简介,【岚aya】Alice~与你们共同前行【三语翻唱】;【岚aya】前尘如梦【翻唱】;【2016拜年祭单品】Cinderella,翻唱;翻唱;原创音乐,翻唱,33252,102,20,3,0,0
3479,8602106,凌诺雅,諾不轻许，言不轻信。谁又懂谁的执念，一切都是最好的选择。合作请私信。,这部国漫竟然披着玛丽苏小学生的外皮讲暗黑故事！《潘朵拉秘境》【国动凌晷】;平安夜/圣诞节快乐！【恋爱裁判 | 星学院洛林手书】道林菲洛的恋爱裁判;【星学院手书】瑞拉冬日相会（林洛X之星X咻月X修叶）,国产原创相关;短片·手书·配音;短片·手书·配音,国产原创相关,208327,102,88,0,1,15
2483,28626598,有山先生,"举止荒诞的古代文学研究者，曾任中央电视台、山东卫视、河南卫视、四川卫视文化讲师
商务合作：zxh08240021",b站网友写诗，一首比一首离谱! !,人文历史,人文·历史,1263260,102,125,0,8,42
2630,644663808,贪欲九头蛇_,晚上b站直播 粉丝群705686701,【原神】胡桃 全网最详细养成攻略教学;【原神】最强辅助 迪奥娜 全网最详细养成攻略教学;【原神】魈 全网最详细养成攻略教学,手机游戏;手机游戏;手机游戏,手机游戏,559652,102,56,0,0,31
3845,36053608,原型机SPFX, -.-.  ---  -.  -.  .-  ..  ...  ...  .-  -.  -.-.  . ， -.-.,电影之外的镜头艺术【导演速成法】;超越镜头的电影语言【导演速成法】,野生技能协会;野生技能协会,野生技能协会,76570,102,3,0,1,9
3021,297263626,暴涨刚髯大王辰, 80后摄影师，成熟身，孩子心。虽然已经开始发福，但自认为还不油腻。合作或摄影课报名WX：studio29_w ,老王在隔壁，第一期，非小清新的日系摄影;人像修图PS教程，干货满到溢出来的一期视频，双曲线，中性灰，加深减淡，高低频，一次都说清楚;艺人朱丽岚拍摄现场全纪录，杂志感拍摄干货，3d灯位图手把手教你「老王在隔壁」,野生技能协会;野生技能协会;数码,野生技能协会,70336,102,144,0,0,44
4468,18082384,苏雨珊同学,暂无简介,,,暂无tag,233490,102,278,0,0,53
1185,393045389,蔡成的菜,感谢你的关注～ 商务合作：DemiPan612; 美食交流：Caicheng1003 微博：蔡成的菜,照烧鸡腿饭，日本的配方会更好吃吗？;一刀切开10000元和牛是什么样的体验？;气泡薯片炸鸡绝不翻车的做法，KFC不会告我吧！,美食制作;美食测评;美食制作,美食制作,330613,101,160,0,0,67
5150,1360010,楚楚子,bilibili认证楚楚子～,【不得了不得了了】cos康娜唱了恋爱循环;【楚楚子】1个人COS的“还原”角色合集里面会有你的本命吗？;【楚楚子】一个人就是一个式神录？阴阳师式神声音模仿,日常;日常;短片·手书·配音,日常,300795,101,73,0,0,332
2804,29790667,小祈祷丶,蜃气楼牌手/平安京阴阳师/罗德岛博士/召唤师/主机游戏爱好者，微博：小祈祷丶 合作+V18270852048 女朋友饼小饼最可爱w,【阴阳师/燃向踩点】各位阴阳师大人为崽而战加油！;【百闻牌】两周年纯萌新入坑指南，附带全秘闻之间通关攻略（还在更新中）  ——狸猫会;【小祈祷】双 人 成 行,手机游戏;桌游棋牌;单机游戏,手机游戏,47552,101,956,0,0,423
1015,32405052,萌萌中自有天意,谢谢你关注了我，网易云音乐/微博都是这个名字~,6分钟学会如何制作踩点类混剪;收藏这个视频，从此找资源不求人！（2019.8.16更新）;电影院，好久不见！,校园学习;野生技能协会;影视剪辑,校园学习,107826,101,32,3,1,25
714,393885664,诺可Noko,"还好我这贫瘠的土地上还有一个你。
Palette所属，商务合作联系 jiujiuPalett。Q群:1074482253 ",【自我介绍】幻化成爱抖露的恶魔Noko终于来力！,综合,综合,19016,101,17,0,0,201
1001,38002736,故事王StoryMan,一档十分正经，很有节操的脑洞综艺！点赞解锁第二季福利花絮！官方微博：故事王_StoryMan,【故事王2正片第一集】花少北综艺献首秀，赵有成超大脑洞炸翻全场;【故事王2正片第二集】允星河吟诗引惊叹，选手谐音梗挑战李诞底线;【故事王2正片第三集】敬汉卿诠释戏精本精，王勉再战谐音梗全场沸腾~,综艺;综艺;综艺,综合,374294,101,145,0,32,48
4932,15377173,烟季,Hey!  感谢你的关注（评论可能看不到，有事请私信，视频商务合作唯一QQ1845251510，新Q群729353719,化身修罗只为守护你！此刻世界将为之颤抖！;前方高能！让世界感受这场视觉盛宴吧！;当她裙里拔枪那一刻！！世界：我赌你的枪里没有子弹！,MAD·AMV;MAD·AMV;MAD·AMV,MAD·AMV,948781,100,319,0,0,96
193,39534397,堕天使格斗游戏解说,每天更新拳皇或者其他街机游戏内容，人送外号拳皇王语嫣...,堕天使 拳皇97全角色一套死连段mv正式版;堕天使 拳皇97《回忆》个人连技专辑;堕天使 拳皇97全角色一套死初版mv,电子竞技;电子竞技;电子竞技,电子竞技,117978,100,4578,0,5,287
3399,523608103,给我一个镜头V,【诈术II：犯罪日记·正在独家热播中】转载需授权/粉丝交流一群：835461768 商务：Laochen_98k（注） ,我在缅北做电信诈骗招人的犯罪录像.avi;我在暗网卖酒店偷拍视频的犯罪录像.avi;我在暗网看到朋友被直播虐杀的犯罪录像.avi,短片;短片;短片,短片,766199,100,141,0,3,108
1617,14417290,科工力量,讲述中国企业科技自强、科技向上的故事。各平台同名账号@科工力量,核动力火箭再掀热潮，《三体》中的构想可行吗？;振华重工如何在欧美老家“造军舰”;“过于先进，适当展示”，这届珠海航展真的很震撼！,科学科普;科工机械;科工机械,科学科普,629811,100,232,1,25,125
485,475443398,黑毛羊驼,寰宇无穷成自然万象，演化弗定识生命大千   商务：yy489290160@163.com   交流群：579365531,沧龙，巨齿鲨!？盘点十个曾经的海洋霸主！【动物之最03】;【网络热门动物谣言3】水熊虫是地表最强生物？世界上真的有永生的动物吗？骆驼能把自己的胃吐出来？;霸王龙不止有一种？美国发现10条腿的章鱼以拜登命名？恐龙大灭绝发生在北半球的春季！【朝化析拾01】,科学科普;科学科普;科学科普,科学科普,575686,100,123,0,0,68
632,322892,痒局长,一个臭打游戏的 微博weibo.com/93yadashi 商务合作请联系qq 2221142014/其他联系见公告,【金坷垃】坷垃时代-Gee;【全明星】上帝是个比利;【局】女寝皆是修罗场 6人寝5个微信群竟然是真的！【全结局·完结】,人力VOCALOID;鬼畜调教;单机游戏,人力VOCALOID,2761743,100,598,61,0,116
2685,4989822,芦苇草的梦想,只是一个超爱玩植物大战僵尸但总是输的小菜鸟。偶尔做点兴趣使然的小作品~商务合作QQ1757179767,【芦苇】我与植物大战僵尸的故事-再聊聊自创的植物与僵尸;【芦苇】你从未玩过的Just Shapes & Beats;?植物与僵尸的节奏天国！?,日常;单机游戏;短片·手书·配音,日常,400370,100,981,4,1,717
2155,654839,ogata-姚子,爱球鞋、爱跳舞、甜甜酷酷的数学狗,聊聊我的职业|姚子：数据分析师大揭秘 月薪过万的红海职业;【姚子】~心如止水~跳舞的女生帅起来真是太撩人了;CBA新闻发布会 代表B站见姚明是什么体验,日常;舞蹈综合;篮球,日常,88037,100,124,0,1,286
3331,221848257,涛涛的小时光,小图钉一枚,小米冰封散热压CPU测试，与萝卜、茄子散热性能大比拼;历时16天，显卡孵蛋成功！！！;历时51天 澳洲鸵鸟孵化成功,数码;数码;野生动物,数码,170924,100,36,0,1,29
1067,6997378,仙女110,跳舞是热爱，跳到世界充满爱！新浪微博@微小微；微信公众号：xiannv110wxw ,【微小微】（北上广）失恋阵线联盟;【微小微】鬼畜舞蹈 江南皮革厂倒闭了 （纯属好玩）;【微小微】你要和我一起跳舞吗？,舞蹈综合;舞蹈综合;舞蹈综合,舞蹈综合,952802,100,197,0,0,74
4724,385200931,MappleZS,视频中曲谱在同名weixin公众号MappleZS搜索，作曲/改编制谱演奏拍摄剪辑都是我，很辛苦，希望大家支持正版杜绝盗谱，给我力量！感恩！,「止战之殇」——MappleZS钢琴演奏版;「以父之名」MappleZS钢琴演奏版;「夜的第七章」MappleZS钢琴演奏版,演奏;演奏;演奏,演奏,334084,100,248,4,0,14
859,96671132,不会剪视频的N酱,好好练琴，世界和平 QQ音乐：Neryu    v neryu5137,【吉他】《晴天》吉他教学高清重制版超详细讲解适合小白进阶第一部分;【吉他乐理】N酱吉他乐理入门小讲堂1.0;周杰伦《说好不哭》前奏吉他教学超详细教学看完保证你会,演奏;演奏;音乐教学,演奏,20767,100,82,0,10,114
1119,3433092,狂阿弥_,要做出鱿鱼干一样耐嚼的视频！/合作请联系vx：Afaaaa888,一个人，造出地球上最爆炸的声音！;一个人，成为人类活着的动画之神！;一个人，造出让40亿人震碎的夜晚！,影视杂谈;影视杂谈;影视杂谈,影视杂谈,1766754,100,152,17,15,107
4208,12362451,犬山玉姬Official,这里是NoriPro所属个人势，伪娘Vtuber的犬山玉姬！?担当画师：佃煮海苔男。字幕组工作审核群：572299025,就是想秀秀我的虎牙啦~;【天真烂漫机能】犬山玉姬开始抖动【翻唱】;【佃煮海苔男袭来】结婚发表～佃煮海苔男生日会～,综合;翻唱;综合,综合,404689,100,595,35,8,2222
156,13540,使徒子,景观建筑师，业余画漫画,,,暂无tag,226600,100,84,0,0,30
1683,346036647,暮烟poison,"个人势 无公会 喜欢唱歌打游戏和帅哥的地狱少女。
只要你喜欢我，我就会好好的疼爱你。
害怕阳光，喜欢小猫咪！
永远喜欢daddy和阿萨！",,,暂无tag,204213,100,3,0,0,30
1688,370058962,网球工匠付饶,"上百条网球技术原创视频
有趣有料的嗨聊《网球吐口秀》
还有如实记录网球人多彩生活的Vlog


",,,暂无tag,31986,100,298,0,0,16
2701,26240675,与山0v0,喜欢！所以会坚持下去！商务联系QQ：792853553 (记得备注商务！),挑战一天玩100个游戏！玩着玩着就泪目了！;谢谢MC，让我认识了新朋友！！！ -Minecraft极限#01;《 M C 惊变100天》豆瓣：8.5分,单机游戏;单机游戏;单机游戏,单机游戏,2546059,99,675,0,0,121
603,5970160,小潮院长,微博@小潮院长哈哈哈 商务合作请联系QQ2284771898,谋 权 篡 位 8;小潮院长的年度总结（2021年）;2022我的世界拜年纪,搞笑;搞笑;单机游戏,搞笑,7597666,99,266,0,0,98
1159,476704454,小文哥吃吃吃,商务合作V：Xwg787878   全网同名：小文哥吃吃吃（添加烦请备注来意，感谢支持）,月亮鱼终于来了，真的很难找，结果翻大车了;试吃蓝鳍金枪鱼，一刀下去满手是油，香味十足;小伙再战皇帝蟹，做巨无霸甲壳烧，吃一口满满的幸福感,美食测评;美食测评;美食测评,美食测评,3198151,99,461,0,0,117
415,453972,阿狸才不是受,不卖电脑！微博：显卡姬阿狸,【显卡姬】听说居然有显卡的娘化！？可以哔显卡【第三弹】;开局一面墙！毛坯房6千元爆改成电竞小屋！含电脑显示器外设！吃鸡120帧！《教程向》;50帧暴涨100帧！ 中 低  高 显卡运行赛博朋克优化指南！【教程向】,综合;数码;数码,综合,1712427,99,147,0,8,304
3519,8141454,天真无邪老Ty,拖更巨星！商务合作v：cyn1995  新浪微博@那只老变态Ty,【补番推荐】一部让你梦寐以求的后宫动画;同学让我和他画画，世间竟有如此令人尴尬的事情事情！,综合;综合,综合,369015,99,156,0,0,135
4102,2192108,王思妇丶, 微博：@王思妇，来：https://weibo.com/ice2333,《王者荣耀》“谢广坤”英雄介绍！;震撼发布！【草席科技】最好的耳机;百万up，一口气花光一年创作激励！,电子竞技;数码;日常,电子竞技,1128678,98,276,9,2,115
1673,330663625,站不起来的蒙蒙,b站和微博同名 主播 设计师 手工 商务V：kowosiki,你还记得灌篮高手吗？   【光影纸雕】;鉴定网络热门艺术（13）;加一丢丢细节   雅儿贝德【over lord渐变光影纸雕】,绘画;野生技能协会;手工,绘画,1251629,98,69,0,1,20
2403,540564177,Jason-老湿,杰森B站唯一账号  跟老师学唱歌加微信:2225601527 用最沙雕的方式  做最系统的教学 ,周杰伦的声音为什么会变成现在这样？真的是因为奶茶吗？带你解析二十一年以来周董的声音变化史！;为什么你的高音软弱无力？ 找到正确的发力姿势，轻松上C5，拒绝成为“难高音”！【系统学唱歌第二十一课——气息支撑】;为什么林俊杰的唱功这么强？揭秘林俊杰是如何一步一步成为华语唱功天花板，“行走的CD”！,乐评盘点;音乐教学;乐评盘点,乐评盘点,1396071,98,187,27,0,98
2601,2929582,折纸的白叔,"日更的微信公众号：白叔的折纸日记，了解一下？
（商务QQ:1833318393）",【折纸-教程】情人节福利！强迫症UP主教你折“原版川崎玫瑰”（2P更新纸巾川崎玫瑰）;【折纸-教程】折纸UP主教你折“钻石”;【2017元宵】元宵快乐！UP主教你折花灯，给花球加特技√效果“Duang”就出来啦,摩托车;手工;手工,摩托车,898193,98,355,0,43,164
925,1140672573,小王Albert,上班在这里陪大家看世界，下班在@王骁Albert 分享生活，欢迎关注，变得更强！合作联系：wangxiao_2333,我回来了，想和大家聊聊疫情后的世界，以及我的未来计划;我可想死你们了！直接上活《2 0 2 1 闹剧联播》【王骁x翠花】;乌克兰局势趋于恶化，俄美德乌动机是什么？,人文历史;原创音乐;人文历史,人文·历史,1568686,98,75,0,0,67
2288,40004506,魔改丶老K,这里是一个零零后的道具cos，身高一米八五 商务合作wx：k1531655139 加好友请说明原因 （不接盔甲单）粉丝群:882963611,如何成为漫展上最靓的崽！钢铁侠游场;花了十几天做的盔甲去漫展被围观 差点被保安赶走;十几天做出来的盔甲去漫展玩 被人疯狂围观 差点。。。,日常;日常;日常,日常,430286,98,63,0,0,36
3242,27735697,木子喵neko,做点自己喜欢的事！微博@木子喵neko,【Apex】Tap Strafe的运用分类教学;【neko】数据结构 线段树【算法编程#6】;【neko】法乌克斯要塞 最难行动战役【战地#3】,网络游戏;计算机技术;单机游戏,网络游戏,78069,98,36,0,0,26
5143,93582,远瞳,暂无简介,,,暂无tag,50557,98,5,0,0,117
146,2250815,UCG游戏机实用技术,努力工作用心玩！官方店：UCG商城，APP（安卓）：UCG，小程序（功能同APP）：UCGi，联络邮箱：ucg@ucg.cn,白眉拳师父点评《师父》中的招式！【游戏·人78辑特别企划】;从《烟火》到《三伏》，独家专访游戏制作人月光蟑螂【UCG杂谈会02】;前有死，但是无畏！《魂》系列十大设计关键词【最上游】,单机游戏;单机游戏;单机游戏,单机游戏,408797,97,1574,1,754,1922
2451,17837483,烤箱里的松饼,不要在无关的地方刷up主哦,【松饼】在饥荒里骑龙？史诗级大型mod人物-太真;【松饼】饥荒mod-入坑指南;【松饼】饥荒mod人物-音乐家烁玛,单机游戏;单机游戏;单机游戏,单机游戏,177592,97,131,0,0,15
240,254803796,大大怪怪怪将军,感谢关注！不是涛妹不是涛妹！日常复盘和集锦看我收藏，都整理好啦~酒馆战棋也就图一乐，听好听的音乐才是真享受,第8回合9卡雷，最强仙术没有之一;作为夜吹的粉丝，测测你真的了解衣锦夜行么？;【不要蚌埠住挑战】第2期 一条鱼就是一支军队！,电子竞技;电子竞技;电子竞技,电子竞技,148622,97,1635,0,0,36
304,53490139,吟游大司人,广告合作请私信！！喜欢的可以点点关注吗？每天11点 17点准时更新！谢谢！,大司马万恶之源出处：这波啊！这波是肉蛋葱鸡！;大司马2020年度下饭集锦top100！满汉全席！！;大司马2020年度精彩集锦top100！厨师一年能剪出多少精彩操作？,电子竞技;电子竞技;电子竞技,电子竞技,737641,97,1826,1,0,16
550,81824112,导演小策,作品：《广场往事》《朱一旦的枯燥生活》(1-229集）《C座802》（截止到无旦道）  《马小策梦游系列》 ,【广场往事】凤 凰 ，涅 槃 吧 ！;【广场往事】《妇仇者联盟》：枪在手，跟鹅走！;【广场往事】你可能不信，今年面对七姑八姨，我赢了一次！,搞笑;搞笑;搞笑,搞笑,3190450,97,186,0,0,170
5084,28330240,叶无趣,"仅分享绘画过程
画不出售
合作微信:yexi290",【彩铅手绘】泰勒霉霉画像，精细到发丝;【彩铅手绘】钢铁侠托尼斯塔克英雄落幕;【彩铅手绘】怎样画金属质感，钢铁侠mark2,绘画;绘画;绘画,绘画,1150234,97,181,0,1,41
4220,23506112,星_月_夜_小丑,依旧不是自媒体,【闭嘴快上车】论喷子（二）：喷子文化知多少,日常,日常,163978,97,61,0,4,207
949,395619513,旁门左道PPT,关注我，免费领取100页设计师『定制级』PPT版式手册?另外，本周三、周四晚7点，我会在B站准时开播，直播间每天两轮抽奖，记得来哦~,不敢相信！外网这个PPT视差动画，让图片变3D版了【旁门左道】;10分钟做出一套满意的工作汇报PPT，就这么简单！【旁门左道】;天！百万女UP的视频全是PPT做的？这动画绝了...【旁门左道】,设计·创意;设计·创意;设计·创意,设计·创意,1644229,97,210,0,186,79
33,1932102,溪木的龙裔,努力努力，一直努力~  *商务合作请私信* 微博@溪木的龙裔,《这是一个让玩家泪目的视频》;《七步之内拳快！》【玩家高能时刻】#27[1080P60帧];当梅西杰看《黑神话:悟空》最新预告【龙裔出品】#307[1080P60帧],网络游戏;网络游戏;网络游戏,网络游戏,159766,97,903,0,24,322
3014,1575476,白金Saki,好像是个相声型摄影  商务合作WX（非本人）：ikaS-BK,【白金】蝴蝶?涂鸦/Butterfly · Graffiti;一个人就是一部MV《旅行的意义》温柔吉他女声弹唱;【01.小野】女仆装私房拍摄现场,宅舞;翻唱;日常,宅舞,505290,97,134,0,0,532
3489,26583216,纯洁上校,"最美好的青春献给最精彩的电影，最宝贵的年华陪伴最深沉的漫画。
商业合作加微信X_Dolan",【上校制造】康斯坦丁，一个导致DC大结局的男人;【上校制造】邪恶永恒part1：正联团灭 邪恶永恒;美漫史上最严重的黑化事件 改写DC漫画进程,综合;综合;综合,综合,437791,97,606,0,0,304
1298,430667930,Searph瑟夫,HLTV上rating1.02的渣渣，ESL ONE科隆第16名战队的垃圾经理，王者荣耀世冠决赛被让三追四战队的无能督导,,,暂无tag,296331,97,336,0,6,281
2789,39411148,在下守一,"上单专精，绝活青钢影、剑姬、刀妹、锐雯等
下午6点更新视频
开黑群:624068496
",,,暂无tag,140775,97,84,0,0,6
1302,3595470,萌萌哒老陈,keep real,【故事会】关于支教、游戏、旅行的一些小故事分享;【陈8点】第100期完结篇 特别的ending献给特别的你们，CNOW加油！;Void最新顶级操作，47秒告诉你如何堵自己家门,电子竞技;电子竞技;电子竞技,电子竞技,116914,96,1017,0,26,302
